crop,stage,soil_N,soil_P,soil_K,temperature,rainfall,humidity,soil_pH,irrigation_type,recommended_N,recommended_P,recommended_K,risk
Maize,Fruiting,85,32,70,38.093836160914066,202.3481577467634,41.94517338815488,7.336781022630204,Drip,61,36,0,Low
Cotton,Vegetative,75,47,9,28.34220682931218,165.13882386843653,69.50737905064251,6.091398165574152,Sprinkler,57,8,53,Low
Wheat,Flowering,39,46,42,24.03262847108723,81.8625302454368,66.40086545406383,5.516494862508266,Flood,73,12,1,Low
Maize,Fruiting,21,24,76,24.20547067252728,245.02148960436912,50.18362597558707,7.338049309164246,Sprinkler,124,43,0,Medium
Cotton,Fruiting,71,53,58,23.15295325895654,223.17878567357457,81.03836105698991,7.613559680882931,Drip,64,11,5,Low
Maize,Fruiting,28,42,13,24.075325190639997,140.3090591428546,51.90228384301576,8.487183566376004,Sprinkler,118,29,28,Medium
Wheat,Vegetative,68,46,9,25.825935159561702,244.73709563807603,78.79744438529173,6.973005910638285,Flood,60,15,34,Low
Rice,Flowering,72,30,12,28.100429916552606,208.83740993398948,63.693544786551044,6.956416450719201,Sprinkler,29,22,41,Low
Rice,Seedling,94,30,7,22.730528008225942,196.84733310986283,41.667343152727156,6.432976291421229,Sprinkler,0,20,39,Low
Maize,Flowering,49,8,38,23.856476345266934,277.3257077790386,70.30239746370083,7.272834601995136,Flood,91,57,0,Medium
Rice,Flowering,67,29,46,22.831449827856268,90.12578198310356,83.34673269728994,5.870734286891166,Sprinkler,25,17,5,Low
Cotton,Seedling,75,6,31,39.847998186748065,140.67797521707087,72.66651896217695,7.407683353057994,Flood,64,56,24,Medium
Rice,Flowering,87,22,26,21.022354554554354,220.1532030168662,67.06581908210268,7.442268696875899,Flood,9,24,26,Low
Cotton,Fruiting,89,53,71,23.549877568191913,76.06563988359886,53.11217724155897,7.72613908180203,Sprinkler,44,4,0,Low
Rice,Vegetative,88,14,40,35.95424190267627,122.30105413595892,89.83897621046799,5.922689109729932,Drip,20,33,6,Low
Rice,Vegetative,87,58,43,25.6830618571445,234.00307354028484,81.82853813031653,7.647551392887428,Sprinkler,19,0,9,Low
Wheat,Seedling,42,42,25,30.231755245335613,192.29325695183658,81.41381970893313,7.726778646512672,Sprinkler,81,18,13,Low
Wheat,Fruiting,56,13,75,37.780096921421915,81.3727295308304,62.51538262361139,6.769581419510539,Sprinkler,67,44,0,Low
Rice,Flowering,80,10,40,24.83053117908718,265.93821251752115,71.60228945737566,6.156886374963705,Drip,12,36,12,Low
Wheat,Seedling,37,44,69,26.83654729488049,51.82827974179614,54.8539431880824,6.916916122480025,Drip,90,11,0,Low
Rice,Vegetative,26,23,13,38.27105423099607,107.59388447544053,69.38872450844629,5.735008663741814,Drip,65,28,37,Medium
Wheat,Fruiting,69,12,42,21.657769422906444,97.24116063384551,53.84884329809255,8.485841821196281,Flood,56,44,0,Low
Maize,Fruiting,62,35,67,31.291073633198955,208.71230135146098,61.38171411931975,7.943286204368592,Drip,80,36,0,Low
Rice,Flowering,54,16,37,31.216676562234227,89.79169327143167,55.960773103921554,7.1738345911269095,Flood,50,36,11,Low
Maize,Seedling,49,5,24,23.5784660542874,175.0275928644556,68.44801830430681,6.678563274460716,Sprinkler,104,64,20,Medium
Wheat,Vegetative,50,35,68,31.284207406018766,143.29342295773895,60.133910760871686,8.01333277739669,Sprinkler,65,20,0,Low
Maize,Vegetative,63,56,55,32.48937621015927,232.7842811001549,49.48618933015645,6.286854028459345,Drip,93,18,0,Low
Cotton,Seedling,74,55,34,30.08628744066345,114.35685691867396,51.319520172986685,7.148597371567673,Drip,56,8,21,Low
Maize,Fruiting,11,13,64,38.255848900585505,206.13569241590366,55.188591870842764,7.431950270111466,Flood,129,58,0,Medium
Cotton,Seedling,64,44,55,20.950315653712895,203.01919615635285,41.809430200767885,7.717719869396651,Drip,74,20,7,Low
Cotton,Fruiting,60,43,65,25.67097890332849,148.38396940487925,67.46187379011002,7.335557507909343,Flood,74,20,0,Low
Maize,Vegetative,67,26,63,24.307732145305565,52.54071799744729,55.79829870903594,6.278464966204079,Drip,89,42,0,Medium
Maize,Seedling,59,22,54,20.32477983898663,53.70303335834776,41.465672877377855,6.158075325347742,Drip,88,43,0,Medium
Rice,Seedling,31,51,29,37.712458207883216,103.81609443459507,85.6052738391611,6.298549885842983,Drip,62,0,22,Low
Cotton,Seedling,18,18,59,22.356577246701022,243.53544271596908,59.21350734051336,7.931748784932619,Flood,115,38,0,Medium
Maize,Vegetative,22,40,7,30.919443827700512,211.15691998594633,76.81357174901606,6.061179161688415,Flood,124,27,37,Medium
Rice,Seedling,81,31,64,22.339207636922968,175.62506125459856,86.11902909194194,6.820116416569558,Sprinkler,20,19,0,Low
Rice,Vegetative,80,19,72,33.00396091886513,234.71423372072775,71.08307291966639,6.659617876415043,Sprinkler,17,31,0,Low
Rice,Flowering,68,36,67,37.08250629784478,265.586015079214,51.633510517889775,5.784519077050486,Drip,41,15,0,Low
Rice,Vegetative,51,56,42,38.85884236447277,278.79265723636576,87.00679100274343,5.596375444778419,Drip,48,0,4,Low
Wheat,Fruiting,78,49,48,20.848701815914133,250.5452073717908,46.84172056412979,6.029731604694954,Drip,37,11,0,Low
Cotton,Flowering,19,45,8,23.4581742463569,155.0115687827334,62.58205136338688,7.303883229698549,Flood,126,18,50,Medium
Wheat,Vegetative,45,29,17,37.78423276931217,241.56770336522183,69.17930060838245,7.207537744143833,Drip,67,27,21,Low
Cotton,Flowering,23,29,71,29.060033620412185,201.40256639325472,81.38965762055268,7.142684074313063,Drip,123,35,0,Medium
Cotton,Fruiting,27,8,21,36.920149542235514,263.98360809003736,72.60914770587328,6.161269324284977,Sprinkler,119,52,39,Medium
Maize,Flowering,25,41,55,38.36163457023939,109.48473250015238,73.60038497013967,7.1405739778128545,Drip,130,28,0,Medium
Maize,Vegetative,24,57,50,29.797666769976402,293.7049337777903,78.17823110131032,8.055219217496465,Flood,134,11,0,Medium
Maize,Vegetative,27,31,60,22.170343744278163,93.26342194647087,80.57850390373417,6.275849468676798,Sprinkler,115,35,0,Medium
Maize,Fruiting,29,12,67,25.447348654405587,198.4989219566582,77.64127349528364,6.323489330359591,Drip,128,57,0,Medium
Rice,Flowering,56,30,58,21.461741812834134,170.926707224986,65.94896765724032,8.296418894247513,Sprinkler,43,16,0,Low
Wheat,Fruiting,26,6,37,35.26446506335124,97.38345606183563,43.332649596427814,6.5523906953518924,Drip,93,53,5,Medium
Maize,Vegetative,76,42,30,33.25613313119866,176.41679081854528,80.87538427027908,7.140004907495726,Drip,76,31,12,Low
Cotton,Seedling,68,20,47,36.97984090475833,76.91495883941583,68.2458877491604,7.679009403336357,Sprinkler,74,35,11,Low
Maize,Vegetative,10,32,71,36.25841066713119,206.89309915931747,65.33904550432592,7.696772538235203,Sprinkler,145,33,0,Medium
Wheat,Seedling,72,10,63,30.140168579225783,187.6479275621087,72.60425253458557,6.630518051535677,Flood,39,53,0,Low
Wheat,Seedling,25,9,5,31.684945817079043,112.03125726056722,79.67921252085594,6.989577864030378,Flood,91,54,38,Medium
Cotton,Flowering,36,26,38,25.030687447827564,229.25327844277697,60.389534137411715,5.6788961744146285,Drip,110,38,21,Medium
Wheat,Fruiting,80,47,27,22.1976302496538,238.3211253113249,62.35027793381836,7.4159888562022065,Flood,44,11,12,Low
Maize,Flowering,98,36,25,35.78379377741281,242.72990232947402,62.97187467307895,7.686672317596624,Sprinkler,52,38,19,Low
Maize,Seedling,64,30,8,31.189541115973178,213.97933587275568,62.041065753080105,5.945123151814706,Drip,93,41,31,Medium
Wheat,Seedling,15,39,57,27.43103734087305,126.35949242804058,48.61967221068283,6.295865546065881,Flood,105,17,0,Medium
Rice,Vegetative,21,21,55,22.23377288891777,120.55898555870243,56.243669715756226,5.74705787692573,Sprinkler,81,29,0,Low
Rice,Vegetative,89,51,76,31.530613037775666,294.047010172981,87.24370316305101,5.795406864466811,Drip,9,0,0,Low
Rice,Fruiting,30,50,6,33.57435349580318,72.98332798343944,77.3908865480124,6.629453990331273,Flood,67,1,41,Low
Wheat,Vegetative,40,32,31,38.57234943978884,120.37179429523893,42.168926453753,7.361293846344292,Sprinkler,77,26,13,Low
Wheat,Seedling,19,58,11,24.913335201191654,250.10602385806237,77.92236410200982,6.095136612142874,Flood,97,4,25,Medium
Rice,Seedling,38,30,78,21.57460196884145,182.9012829125998,55.183289912109416,6.649308669623163,Sprinkler,53,16,0,Low
Maize,Vegetative,80,15,75,38.78505606963027,122.0652217943909,73.99763784838552,5.705166437003645,Drip,69,53,0,Medium
Wheat,Vegetative,51,14,13,27.088555660417253,166.5187103837436,43.21066083350578,7.291271608637437,Flood,66,48,30,Medium
Rice,Flowering,60,29,50,28.442120955531358,54.23875537268217,71.04813073156896,8.138732422102981,Drip,30,21,0,Low
Rice,Seedling,49,35,33,20.690995625633796,150.57206904098655,54.38223670769912,6.291282536976649,Sprinkler,59,16,21,Low
Cotton,Fruiting,62,31,25,28.563075084907737,294.0936923394969,56.720434929185735,7.389926387547323,Flood,72,26,32,Medium
Cotton,Vegetative,81,47,39,26.246963169159436,192.76320372109447,40.46651774303346,7.633191425203382,Drip,64,8,23,Low
Cotton,Fruiting,41,57,71,26.955698909981358,253.0752125372674,63.244050018572906,5.803426802635675,Sprinkler,91,0,0,Low
Rice,Flowering,95,34,39,37.41231682006205,121.187770080865,65.08834603920019,6.11465980768426,Drip,0,11,13,Low
Maize,Seedling,67,7,13,33.51108309292613,142.21215493068695,48.68057479703554,6.85959244631343,Sprinkler,84,60,29,Medium
Maize,Flowering,76,34,68,39.34908241434553,244.74637549288505,54.908152608338696,5.627642707811907,Sprinkler,80,36,0,Low
Rice,Vegetative,56,36,61,35.50240125082902,185.09077776346288,78.52668991706699,6.925672682978791,Flood,41,13,0,Low
Rice,Seedling,33,48,71,21.390178346684877,269.79940880992973,69.69505768305538,7.1049088370736975,Drip,62,0,0,Low
Rice,Vegetative,86,36,64,21.131643179505023,251.9484972717376,45.16830449771754,7.376703633720927,Drip,23,13,0,Low
Cotton,Flowering,97,49,20,21.72903903806318,235.84145459944727,50.43338053368707,6.665322837558623,Flood,49,12,43,Low
Cotton,Fruiting,45,57,51,39.86232159822861,208.39776094451392,58.93112132416951,6.1559929431492595,Drip,87,4,4,Low
Maize,Seedling,79,50,64,26.99991066328637,206.89880835940096,65.5842276786646,6.946054473586559,Flood,61,18,0,Low
Maize,Seedling,80,5,64,26.395489262501876,162.70000805544012,46.01889556047342,6.271882412866314,Flood,72,67,0,Medium
Maize,Flowering,67,13,28,28.688957632215107,120.28504411228698,43.34886870955476,6.380109584184595,Sprinkler,79,52,8,Medium
Rice,Seedling,70,33,31,20.105555645497347,234.00182179991714,56.8673224713569,7.340835326372364,Drip,27,20,23,Low
Wheat,Vegetative,77,22,34,32.633937624517685,106.0890643366713,77.09607272356797,5.923966718314609,Flood,45,37,9,Low
Maize,Seedling,96,35,70,26.82205327443677,154.0149661988279,63.42225314433847,7.3807121596076675,Flood,44,38,0,Low
Cotton,Vegetative,24,34,25,30.089990588771617,130.7254974466677,88.8433551482165,7.677050661691681,Drip,106,26,39,Medium
Rice,Vegetative,67,55,8,30.241939149102677,74.53868917709045,47.44979507854802,7.331390016905428,Drip,23,0,45,Low
Maize,Vegetative,42,23,53,37.25480087315682,53.1695942639407,40.35049462460913,7.3345118295389415,Sprinkler,100,45,0,Medium
Rice,Seedling,91,12,55,27.446840012383262,191.36542832917456,80.47198113631066,5.900958064634199,Drip,15,41,0,Low
Maize,Fruiting,34,14,44,20.912239282472726,174.94274292323465,86.43372031970407,5.573390983357218,Sprinkler,123,57,0,Medium
Wheat,Fruiting,43,43,38,33.79444771293318,259.4584204802196,59.18801472768832,7.287430854190283,Drip,77,14,1,Low
Cotton,Flowering,96,21,20,20.010447686728003,55.07976221380635,43.79750176238412,6.612862573399401,Flood,43,37,44,Medium
Cotton,Fruiting,69,39,5,39.61905009479865,244.5994471029206,83.03159810611979,5.518022981014831,Flood,63,18,58,Medium
Maize,Seedling,15,40,33,27.255064046335676,228.45254933600182,41.590964551245534,8.056532774384916,Flood,141,33,8,Medium
Cotton,Seedling,14,39,54,37.3856223673035,96.70221767490354,62.32628713311185,5.63249316587193,Flood,121,21,6,Medium
Wheat,Flowering,74,56,69,26.8333756314098,240.46731896548803,64.25041899966362,7.413752208734395,Drip,44,7,0,Low
Wheat,Flowering,96,45,37,31.017259986166184,136.0653852566507,52.01950315888518,5.602289070854986,Sprinkler,25,15,0,Low
Maize,Vegetative,36,12,72,23.260256993334746,129.21581871319194,69.59699091927901,7.47632953839396,Drip,105,61,0,Medium
Cotton,Vegetative,14,20,19,35.499765773955055,275.9981984212556,54.115560107936325,8.394968932522719,Drip,131,39,45,Medium
Cotton,Flowering,43,34,58,39.40214319053307,206.05755600819762,65.85492020962022,8.156348755586274,Drip,91,26,5,Medium
Cotton,Vegetative,48,49,46,38.661598071808385,108.72360153204734,74.42645265344783,7.045240464866328,Flood,93,12,10,Low
Maize,Seedling,64,55,14,30.44503451481209,126.95749014475228,42.103407112997836,6.8655021559333,Flood,86,13,29,Medium
Maize,Flowering,13,55,34,34.55316454744589,156.13156614237604,67.18336707791613,8.271566018652909,Sprinkler,138,11,10,Medium
Rice,Seedling,62,19,23,22.909299626190386,125.14209784792355,49.94863592874982,7.845467274396386,Flood,38,29,23,Low
Cotton,Flowering,66,37,36,24.909165568008987,132.7305769583986,64.91729835956816,6.242976703087303,Sprinkler,65,20,26,Low
Maize,Flowering,60,12,17,31.93437704762978,102.84093661341223,40.629123505076954,6.577255811776068,Sprinkler,97,62,22,Medium
Maize,Seedling,66,20,6,39.11324580038974,125.05068383838712,62.9752471170429,6.683570870805323,Drip,91,54,31,Medium
Wheat,Vegetative,46,29,62,26.121339390701003,76.1731206820123,54.57567727345718,6.70796263401847,Flood,74,31,0,Low
Maize,Vegetative,71,57,22,33.72080731025916,210.0179811217887,53.39547617853452,8.340217965023333,Sprinkler,82,9,20,Low
Maize,Seedling,28,33,26,38.718328617774134,72.77934359154932,44.38306082132789,7.547353055885757,Sprinkler,131,32,14,Medium
Maize,Vegetative,61,44,50,37.77155471673354,50.655316479640675,66.09889365094544,6.5066915425033995,Drip,95,26,0,Medium
Maize,Fruiting,27,15,6,32.1348330311269,71.60935898549022,89.54518295765976,7.853152264515925,Flood,116,56,32,Medium
Cotton,Vegetative,59,54,72,24.174389942525266,297.0478898759277,83.2781696393275,8.162729053067448,Sprinkler,86,4,0,Low
Wheat,Flowering,90,28,24,24.242494593186073,144.5625009413294,89.17487554347264,7.669729979085332,Sprinkler,24,28,16,Low
Rice,Vegetative,69,31,66,34.666799509053654,163.3347496790742,66.20619588319983,7.585225236264636,Flood,23,22,0,Low
Maize,Flowering,47,57,56,25.624218708486982,158.01178848709517,68.22314591972953,6.887158955328057,Sprinkler,108,10,0,Low
Wheat,Fruiting,41,39,75,24.06979474827473,148.23677009204462,55.119068604238535,6.668772993091808,Sprinkler,74,20,0,Low
Rice,Flowering,38,23,14,21.424090105129874,146.0767532483208,57.78379840548718,5.980304667105321,Flood,65,22,34,Medium
Cotton,Fruiting,43,5,52,32.03608276733106,254.74012573590528,84.28213748256974,7.37205406346647,Sprinkler,106,54,10,Medium
Maize,Seedling,78,20,64,33.48159579445415,61.00875245374316,88.40033281033053,8.254055621709036,Drip,62,48,0,Low
Rice,Flowering,89,49,17,24.17629795318576,82.62459581821429,69.74884932397534,8.05914699327436,Sprinkler,17,1,33,Low
Maize,Fruiting,54,14,38,36.0483259783903,240.21041562921954,52.883047900272224,5.950792416536148,Flood,102,58,3,Medium
Wheat,Flowering,38,10,56,38.5538879950367,105.44346441388323,75.87515188819474,7.327673499770505,Drip,90,46,0,Medium
Cotton,Seedling,45,41,10,31.205712439322113,131.24799874397974,63.98316775177855,8.333151926483398,Drip,94,23,47,Medium
Maize,Seedling,68,19,60,36.57909418984154,268.1985427987506,54.37046941692583,5.8124615697925375,Sprinkler,85,51,0,Medium
Wheat,Fruiting,60,7,60,31.79654137449993,193.88207462385094,45.51614380122358,6.55618350869606,Flood,60,55,0,Low
Rice,Vegetative,28,23,55,29.073995847932647,207.08850446756554,71.20399809951755,7.0532806102102095,Flood,78,26,0,Low
Wheat,Fruiting,53,41,56,27.98363980374629,105.98303611068431,51.078075870227146,5.856957531999043,Sprinkler,60,23,0,Low
Maize,Flowering,90,53,37,26.89145619404912,108.02052596172615,47.11024720784833,6.960110427778791,Flood,52,15,0,Low
Maize,Seedling,21,19,8,37.52175649836333,229.12334224214706,48.27484018728435,6.606158546855889,Sprinkler,131,46,35,Medium
Cotton,Flowering,34,26,66,25.065145389245473,55.94068905451259,65.62342067942389,6.631151479152747,Sprinkler,105,30,0,Medium
Rice,Flowering,60,54,18,22.441420596940855,103.45121472385544,75.85589103063191,6.439728178551733,Sprinkler,36,0,29,Low
Maize,Flowering,92,36,56,35.752903684625146,98.25868127812927,47.610122376422964,7.494085198088529,Sprinkler,52,29,0,Low
Wheat,Seedling,28,14,48,34.25228941125113,97.95821390280075,61.28277176036343,6.052499741068185,Sprinkler,94,44,0,Medium
Wheat,Fruiting,65,32,72,33.06097483520448,98.26281909768635,60.87142086000301,7.977405526465789,Sprinkler,51,27,0,Low
Cotton,Vegetative,70,43,76,31.210332852249064,126.59002576025645,63.303212408988884,6.208610581092017,Flood,69,17,0,Low
Maize,Flowering,21,38,66,21.638502147254833,54.49580738952099,56.39384042339192,5.950671778279935,Drip,120,27,0,Medium
Rice,Fruiting,78,38,44,23.62270019216784,117.72380589396326,60.94842238205736,6.593783767976749,Drip,21,7,7,Low
Wheat,Fruiting,66,45,8,23.523639493496812,248.30660921725922,82.57963000382207,6.1336420405057,Drip,46,15,32,Low
Maize,Fruiting,19,20,69,24.579429756760703,278.3914490680755,57.97986505532296,7.67962555410964,Flood,135,51,0,Medium
Cotton,Flowering,57,30,59,37.11393040987943,237.5093843851651,68.6588497407748,6.967064036051186,Drip,90,32,3,Medium
Rice,Fruiting,49,18,6,31.532394522275357,255.82343305334297,65.70355219363591,6.421074766726155,Flood,58,28,40,Medium
Cotton,Vegetative,46,56,22,24.901517229860907,102.73226704640086,76.77110227423944,7.955696198794354,Flood,87,3,33,Medium
Rice,Flowering,17,52,37,38.05301397929102,110.11164617090367,80.95377509688063,7.4799965989735515,Drip,92,0,11,Low
Rice,Vegetative,86,35,56,20.704029123804695,109.85142682733499,61.23510958433338,7.638822965614625,Sprinkler,19,11,0,Low
Wheat,Seedling,21,21,73,36.25024239056193,223.67322926353467,42.89076000947633,7.000227701488836,Sprinkler,107,35,0,Medium
Cotton,Fruiting,53,39,47,33.57627938088427,174.84832922920668,86.64546299146087,6.138246519545526,Drip,96,19,12,Medium
Rice,Vegetative,30,12,24,38.65855067081883,181.56310169114445,65.24078272435503,6.772832232397937,Flood,76,38,28,Medium
Rice,Fruiting,81,51,12,35.390531036953746,179.55285519036448,81.37549965705574,8.07363712924922,Sprinkler,17,1,39,Low
Wheat,Seedling,48,21,44,38.80642207843974,218.8058874979841,72.97264306222283,6.654658127010639,Flood,65,40,0,Low
Wheat,Flowering,92,12,41,30.55441602738906,128.61510099344258,51.27877086635105,8.408767980312557,Drip,33,47,0,Low
Maize,Fruiting,69,52,58,38.53781693128494,191.89832303196252,74.20333511074872,7.313759424135425,Flood,82,22,0,Low
Rice,Flowering,61,42,39,38.63594403904128,89.6334262243599,63.2910994648849,6.445784908107784,Drip,46,5,6,Low
Cotton,Vegetative,16,59,15,39.02974943323581,169.01422255457933,83.17997609607266,5.676294322975843,Sprinkler,115,4,45,Medium
Cotton,Vegetative,34,41,58,20.751761831421366,150.14873177803568,84.74385317628271,7.765379666982776,Flood,108,14,0,Medium
